text,favourite_count,retweet_count,created_at
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 09:25:54
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:25:31
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:25:26
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 09:25:07
"RT @tonyocruz: Remember: 

Pfizer, approved by WHO, FDA
Moderna, approved by WHO, FDA
AstraZeneca, approved by WHO, FDA
Sinovac, approved b…",0,19067,2021-06-19 09:24:41
"RT @TithebarnStreet: @Bill_Esterson The vaccination centre on Brows Lane, Formby will be doing another walk-in tomorrow Saturday 19th June…",0,6,2021-06-19 09:24:16
"For comparison purposes the following data is adjusted with the assumption that the provinces and territories were to confirm all their outstanding Pfizer, AstraZeneca, and Moderna doses for the weeks of May 17th to June 14th at this time. (2/2) https://t.co/3HTRcFNCVr",0,0,2021-06-19 09:23:40
RT @DrEricDing: 17) the main problem with #DeltaVariant is that the 1 dose strategy isn’t good anymore. 1 dose vaccine efficacy is likely j…,0,117,2021-06-19 09:23:27
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:23:17
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:22:41
"RT @venessb: On June 1, the National Advisory Committee on Immunization advised that Canadians who had AstraZeneca for dose 1 have the opti…",0,34,2021-06-19 09:22:12
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 09:22:03
"@PresumptuousBug Abortion related 👇

Canadian Council of Catholic Bishops suggested that Catholics should ""prefer"" the Pfizer-BioNTech &amp; Moderna vaccines because they have less direct connection to abortions.... more “morally acceptable” than those being produced by AstraZeneca &amp; J &amp; J

And... https://t.co/qGTvVOJJLF",1,0,2021-06-19 09:21:51
"@SunilIsrani10 @mudde_rama @Mohansinha Primarily 2 reasons:
1. Both ANZ countries could not produce local vaccine. Hence, dependent on Astrazeneca, Pfizer etc. which in turn have a huge demand across the world. Hence, the delay.
2. For vaccine procurement, priority given to highly affected countries, ANZ low impact.",0,0,2021-06-19 09:21:37
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:21:29
@Deborah03958155 @DanielAndrewsMP If you are under 60 then you will get Pfizer. If you are over 60 you will get Astrazeneca,0,0,2021-06-19 09:20:53
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 09:20:47
"@AdvmohdR Normal hai.. Zayada log ko max 3 days tak lagra sahi hone..  Haan, depend karta hai k asp kounsa vaccine liye. Astrazeneca=covishield wale me log ko ye halat dhekna padraha hai. Pfizer me sirf haat me pain rehra hai.. u can have paracetamol. This is recommended by healthcare. ✌🏼",1,0,2021-06-19 09:20:41
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:20:33
"Can we mix AstraZeneca and Pfizer vaccines?
#auspol #COVID19Au https://t.co/dZLvif2qlm",0,0,2021-06-19 09:20:33
"RT @7NewsAdelaide: Australians under the age of 60 have now been advised to get the @Pfizer vaccine, not @AstraZeneca as the risk of develo…",0,1,2021-06-19 09:20:26
RT @joshburnsmp: Pfizer offered Australia as many vaccines as we needed but instead Scott Morrison and Greg Hunt said no and put all their…,0,343,2021-06-19 09:19:14
"RT @ThreadBear3: @robinmonotti2 Looks like it fits the modelling that #SAGE forecasted back in February 2021 then! 🤔

Funny how injecting a…",0,34,2021-06-19 09:19:11
"RT @TithebarnStreet: @CllrDDutton The vaccination centre on Brows Lane, Formby will be doing another walk-in tomorrow Saturday 19th June fo…",0,1,2021-06-19 09:17:36
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:17:30
"RT @Cadmarch: If you live in North West London and want your 1st or 2nd jab (min 4 weeks since 1st dose), we’re doing Pfizer and AstraZenec…",0,84,2021-06-19 09:17:28
@daxzero1 @luvmygoose Perfectly safe? People in Australia have died from the #AstraZeneca vaccine - no one in Australia has died from #Pfizer,0,0,2021-06-19 09:17:03
"RT @Cadmarch: If you live in North West London and want your 1st or 2nd jab (min 4 weeks since 1st dose), we’re doing Pfizer and AstraZenec…",0,84,2021-06-19 09:16:56
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 09:16:48
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:16:34
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:16:28
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 09:16:19
"@PaulbernalUK And yet 26M doses of Pfizer given in UK (vs 43M of AstraZeneca), all imported from EU. Without EU exporting its production ( unlike UK), UK would be at 38% of partially vaccinated population. But go ahead Bridgen and just buy British. https://t.co/GEWZXZfVM0",1,0,2021-06-19 09:16:13
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 09:16:12
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:16:11
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:16:02
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:15:40
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 09:15:28
"RT @TithebarnStreet: @Bill_Esterson The vaccination centre on Brows Lane, Formby will be doing another walk-in tomorrow Saturday 19th June…",0,6,2021-06-19 09:15:25
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 09:15:13
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:15:11
"https://t.co/T2VzFswt5U Dê Like
219 | Top 10 By Pipeline Size - Pharma Companies
✔ Brazil SFE Company®

@Novartis
@Takeda
@Johnson&amp;Johnson
@AstraZeneca
@Sanofi
@Roche
@GSK
@Merck
@Pfizer
@EliLilly https://t.co/pFaisRJMCw",0,0,2021-06-19 09:15:07
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 09:15:07
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:14:44
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:14:38
"RT @jburnmurdoch: Here’s the key table from @PHE_uk new report on vaccine efficacy against hospitalisation with Delta variant:

After 1 dos…",0,2166,2021-06-19 09:14:22
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:14:16
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:14:06
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 09:14:04
"2nd jab today…Just looked and see they only give #Pfizer after my first was #AstraZeneca 

Anyone know the number to cancel appointments as I’ve no option online and can’t find a number that works 🤷🏽‍♂️",2,0,2021-06-19 09:14:01
"@toryboypierce @curevac @WHO @AstraZeneca And who manufactures Pfizer that we rely on? Yep, the Europeans 😂 clueless",1,0,2021-06-19 09:13:25
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 09:13:12
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 09:12:30
RT @NaturePortfolio: First-dose vaccination with the Oxford–AstraZeneca or Pfizer–BioNTech vaccine against SARS-CoV-2 reduced the incidence…,0,143,2021-06-19 09:12:21
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:12:08
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:11:57
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 09:11:30
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:11:05
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 09:10:58
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:10:49
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 09:10:45
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:10:22
If we all get our vaccinations I’ll feel happier. I am happy to take Pfizer or AstraZeneca. I am community focused in having my vaccinations and I hope you will have all your vaccinations too. I care.! #COVID19Aus,1,0,2021-06-19 09:09:28
"@CllrDDutton The vaccination centre on Brows Lane, Formby will be doing another walk-in tomorrow Saturday 19th June for 1st Pfizer jabs (over 18s only) and 2nd AstraZeneca jabs. From 7.30 am till 2pm.",0,1,2021-06-19 09:08:57
RT @sputnikvaccine: BREAKING: #SputnikV study shows that there are significantly more deaths following vaccination with Pfizer than with As…,0,842,2021-06-19 09:08:33
"@Bill_Esterson The vaccination centre on Brows Lane, Formby will be doing another walk-in tomorrow Saturday 19th June for 1st Pfizer jabs (over 18s only) and 2nd AstraZeneca jabs. From 7.30 am till 2pm.",10,6,2021-06-19 09:08:26
@GregHuntMP I’m writing this to let u know I’m a 65 year old who is scared. I’m scared of AstraZeneca and I’m scared of COVID-19. The Scott Morrison Government has put me and many others in this situation. If Pfizer or Moderna were available to all there wouldn’t be a problem. Choice for all,32,3,2021-06-19 09:08:26
"@Johnrashton47 The vaccination centre on Brows Lane, Formby will be doing another walk-in tomorrow Saturday 19th June for 1st Pfizer jabs (over 18s only) and 2nd AstraZeneca jabs. From 7.30 am till 2pm.",4,7,2021-06-19 09:07:57
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:07:56
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:07:36
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:07:20
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:06:54
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:06:16
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:05:24
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:05:15
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:05:11
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:05:02
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 09:04:51
"RT @kkrish_kumar22: @SirDin4 @shazwan_sazali Sebab EU Medicines agency only approved Pfizer, AstraZeneca, Moderna and Johnson.",0,4,2021-06-19 09:04:48
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:04:17
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 09:04:10
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:03:41
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 09:03:32
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 09:03:04
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:03:00
"RT @jjaranaz94: ""#PedaZitosDeVuelta (III)"" con #RaquelEspuelas:

https://t.co/ouLWfsA5ZD

#EstadoDeAlarma #ToqueDeQueda #Covid19 #Covid_19…",0,7,2021-06-19 09:02:52
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:02:43
"RT @NHSTayside: Drop-in vax clinics are running across Tayside until Sunday - opening times extended in Angus.

Pfizer clinics: 30-39 year…",0,17,2021-06-19 09:02:42
"RT @n4pharma: An interesting discussion on future #covid19 vaccine requirements – it's clear that, whichever vaccine popular opinion leans…",0,2,2021-06-19 09:02:41
"RT @Cadmarch: If you live in North West London and want your 1st or 2nd jab (min 4 weeks since 1st dose), we’re doing Pfizer and AstraZenec…",0,84,2021-06-19 09:02:39
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:02:25
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:02:22
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:02:18
"the_BHA: RT @MFTnhs: Want to get vaccinated this weekend or know someone who does? 💉👍

ℹ️ Head to the @MFT_MRI walk-in today or tomorrow 9am-4pm. Over 18s, Pfizer &amp; AstraZeneca.

📢 Share and tell your family and friends! https://t.co/jw0ualtAE3",0,1,2021-06-19 09:01:39
RT @DrEricDing: 17) the main problem with #DeltaVariant is that the 1 dose strategy isn’t good anymore. 1 dose vaccine efficacy is likely j…,0,117,2021-06-19 09:01:24
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:01:22
"RT @ScallywagRay: He went Pfft to #Pfizer and hallelujah to #AstraZeneca, one has to wonder why? 

#auspol https://t.co/KlanbBBEn5",0,26,2021-06-19 09:00:54
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 09:00:40
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:00:37
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:00:27
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:00:11
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 09:00:09
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:59:42
"RT @MFTnhs: Want to get vaccinated this weekend or know someone who does? 💉👍

ℹ️ Head to the @MFT_MRI walk-in today or tomorrow 9am-4pm. Ov…",0,28,2021-06-19 08:59:41
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:59:31
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 08:59:24
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 08:59:11
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:58:58
RT @DrEricDing: 17) the main problem with #DeltaVariant is that the 1 dose strategy isn’t good anymore. 1 dose vaccine efficacy is likely j…,0,117,2021-06-19 08:58:58
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:58:35
@Magpie1954nBird @Marilynrules1 @normanswan Another article about it https://t.co/POK7GGhOev,1,0,2021-06-19 08:57:38
RT @joshburnsmp: Pfizer offered Australia as many vaccines as we needed but instead Scott Morrison and Greg Hunt said no and put all their…,0,344,2021-06-19 08:57:32
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:56:49
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 08:56:40
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 08:56:25
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:55:43
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:55:04
"For admission, ticketholders must be able to prove they have received one of the three Covid-19 vaccinations with authorisation from the US Food and Drug Administration: the two-dose Pfizer-BioNTech or Moderna vaccines, or the single-shot Johnson &amp; Johnson https://t.co/07GZGYsHub",0,0,2021-06-19 08:54:52
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:54:20
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:54:01
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 08:53:40
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:53:37
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:53:20
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 08:52:41
"RT @NHSTayside: Drop-in vax clinics are running across Tayside until Sunday - opening times extended in Angus.

Pfizer clinics: 30-39 year…",0,17,2021-06-19 08:52:16
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 08:52:11
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:51:33
"""Evans said there was 'pretty clear evidence' that you get at least 80% protection — and ""probably"" better than 90% — for Pfizer's vaccine against COVID-19 with symptoms after a single dose.""

https://t.co/aXBah9fzhE",0,0,2021-06-19 08:51:19
"RT @TrasElValle_OBC: ""#PedaZitosDeVuelta (III)"" con #RaquelEspuelas:

https://t.co/PJs6oBZWWK

#EstadoDeAlarma #FinToqueDeQueda #Covid19 #C…",0,6,2021-06-19 08:51:04
"MHRA has received 421 UK reports of suspected ADRs to the Pfizer/BioNTech vaccine in which the patient died shortly after vaccination, 

885 reports for the AstraZeneca, 

4 for Moderna 

22 where the brand of vaccine was unspecified.

https://t.co/WTc984BAcV",0,0,2021-06-19 08:50:37
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:50:29
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:50:18
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 08:50:09
"RT @Wim04789402: Pfizer jab deadlier than AstraZeneca across Europe – leaked study
28-05-2021

U iets over gehoord?
https://t.co/SHX1ciODV2…",0,173,2021-06-19 08:49:10
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 08:48:42
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:48:33
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:48:13
"RT @MFTnhs: Want to get vaccinated this weekend or know someone who does? 💉👍

ℹ️ Head to the @MFT_MRI walk-in today or tomorrow 9am-4pm. Ov…",0,28,2021-06-19 08:47:08
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:46:35
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 08:46:31
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:46:26
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 08:46:18
"RT @MFTnhs: Want to get vaccinated this weekend or know someone who does? 💉👍

ℹ️ Head to the @MFT_MRI walk-in today or tomorrow 9am-4pm. Ov…",0,28,2021-06-19 08:45:52
"RT @MFTnhs: Want to get vaccinated this weekend or know someone who does? 💉👍

ℹ️ Head to the @MFT_MRI walk-in today or tomorrow 9am-4pm. Ov…",0,28,2021-06-19 08:45:46
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 08:45:34
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 08:45:29
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:45:27
RT @NewsBFM: One Pfizer or AstraZeneca Covid-19 vaccine dose reduces the chances of catching the virus and then needing to go to hospital b…,0,451,2021-06-19 08:45:12
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:44:45
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:44:33
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 08:44:23
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 08:44:07
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:44:06
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:43:51
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:43:41
"RT @drvyom: Both my parents will get their 2nd dose of AstraZeneca. Skipping it would be madness. 
Yes Spain/uk are trialling Pfizer/Az reg…",0,48,2021-06-19 08:43:39
"Pfizer shot four times more deadly than AstraZeneca?

https://t.co/Oy3HwEOR52

#coronavirus #Covid_19 #COVID19 #PfizerVaccine #AstraZeneca #Italy @pfizer @AstraZeneca",1,1,2021-06-19 08:43:31
"Poor of Springsteen to allow this nonsense. A negative test should be all that is needed. Boycott the event. Ps Pfizer set to make c.$27b by the end of the year from Covid.

Springsteen’s back on Broadway – but no AstraZeneca vaccine recipients allowed  https://t.co/mmqvlNRkC7",0,0,2021-06-19 08:43:15
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:42:55
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:42:13
RT @DrEricDing: 17) the main problem with #DeltaVariant is that the 1 dose strategy isn’t good anymore. 1 dose vaccine efficacy is likely j…,0,117,2021-06-19 08:42:12
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:42:05
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 08:41:40
"RT @NewsBFM: South Korea has decided to give the Pfizer vaccine as a second dose, to 760,000 of its residents which received AstraZeneca fo…",0,2695,2021-06-19 08:41:35
"RT @JohnRHewson: For the record, how many of our political leaders had Pfizer rather than AstraZeneca?",0,890,2021-06-19 08:41:22
"RT @ManchesterHCC: Calling all eligible over 18's to tomorrow's (Thursday 17 June) walk-in clinic!!!👏

Entrance 3, Quad Entrance, Delaunays…",0,6,2021-06-19 08:41:10
"RT @MFTnhs: Want to get vaccinated this weekend or know someone who does? 💉👍

ℹ️ Head to the @MFT_MRI walk-in today or tomorrow 9am-4pm. Ov…",0,28,2021-06-19 08:40:59
