text,favourite_count,retweet_count,created_at
"If you had AstraZeneca for your first dose you can safely take AstraZeneca, Moderna or Pfizer for your second. 

All vaccines provide strong protection against #COVID19 and its variants. 

Learn more:
https://t.co/rFCa0HS72g https://t.co/SYR7Q3jfhy",1,0,2021-06-22 12:47:48
@ANI And you gave indemnity clause protection to Astrazeneca &amp; Pfizer without any bridge trials data?,0,0,2021-06-22 12:47:44
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:47:35
"@YabguKun @drfahrettinkoca Hayir sadece Pfizer-BioNTech, Moderna, Oxford-AstraZeneca ve Johnson &amp; Johnson",0,0,2021-06-22 12:47:01
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:46:48
@prasannavishy @SwarajyaMag The 77.8% efficacy for Covaxin is a real shot in the arm. Contextualized this with the fact that Covaxin is tested in India where the Delta variant is dominant. Even Pfizer's vaccine is only 79% effective against Delta variant. AstraZeneca is 60% effective against Delta variant.,1,0,2021-06-22 12:46:38
"@christieTOA I got Pfizer as my 2nd shot last Sunday.  AstraZeneca was my first.  I had chills, nausea , headache and soreness from AZ.  With Pfizer I got a sore arm and sore lymph node under the arm where the shot was applied.  But so worth it!",0,0,2021-06-22 12:45:48
RT @picardonhealth: Pfizer vs Moderna vs AstraZeneca. Vaccine-shopping is bad news for Canada’s fight against #COVID19:  @globeandmail edit…,0,10,2021-06-22 12:45:39
@ANI The 77.8% efficacy for Covaxin is a real shot in the arm. Contextualized this with the fact that Covaxin is tested in India where the Delta variant is dominant. Even Pfizer's vaccine is only 79% effective against Delta variant. AstraZeneca is 60% effective against Delta variant.,5,1,2021-06-22 12:44:10
RT @SenKatyG: Yesterday @richardmcolbeck told the Senate he would table documents relating to each state and territory's expected allocatio…,0,329,2021-06-22 12:44:07
RT @TownofCobourg: #COVID19: @OHT_Nthld returns this week with two Vaccine Pop-Up Clinics in #Cobourg. Available for first dose to those 12…,0,1,2021-06-22 12:44:00
"RT @WaytowichNeil: That is simply not true. Canada signed the first 2 agreements with Moderna and Pfizer, announced in August 2020, followe…",0,52,2021-06-22 12:43:54
RT @AlexBerenson: 7/ Does any of this PROVE either the @moderna_tx or @pfizer are causing CVST or other thrombotic events? No. And they lac…,0,88,2021-06-22 12:43:45
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:43:30
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:43:26
RT @picardonhealth: Pfizer vs Moderna vs AstraZeneca. Vaccine-shopping is bad news for Canada’s fight against #COVID19:  @globeandmail edit…,0,10,2021-06-22 12:43:09
"@AstraZeneca @ASTRAZENECAUK @Pfizer i suppose all these are coincidences??? Like the other 850000 reported side effects?? @badidas1984
@beverleyturner @C19Assembly @AppgCoronavirus @JuliaHB1 @zoeharcombe @DrHoenderkamp @DrKarenPrice @drtoddcameron
https://t.co/0AO92Q7jOF",0,0,2021-06-22 12:43:04
@breakfasttv I had AstraZeneca for first and now Pfizer. Nervous doesn't begin to describe how l feel.,0,0,2021-06-22 12:42:51
RT @DrEricDing: 2) “National Advisory Committee on Immunization (NACI) is now recommending that people who received a first dose of the Oxf…,0,243,2021-06-22 12:40:52
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:40:40
RT @SenKatyG: Yesterday @richardmcolbeck told the Senate he would table documents relating to each state and territory's expected allocatio…,0,329,2021-06-22 12:40:21
"RT @NHSLincsCCG: 💉 Pfizer &amp; AstraZeneca #Covid19 vaccination walk-in appointments THIS WEEK!

Pfizer at PRSA, Boston from TODAY - Friday 25…",0,8,2021-06-22 12:40:19
Pfizer vs Moderna vs AstraZeneca. Vaccine-shopping is bad news for Canada’s fight against #COVID19:  @globeandmail editorial  https://t.co/COL44gyWld via @GlobeDebate #vaccination,35,10,2021-06-22 12:40:17
@Juta_Kgokong @MuzMocker @FloydShivambu @SAHPRA1 @sputnikvaccine SA hs every reason to pursue a vaccine frm Brics bt alas Rama is margarine dat melts wen US nd UK call! There hve been problems wth Astrazeneca frm UK nd Pfizer too..then J&amp;J had a very serious problem.Why NOT opt for Sputnik V? Coz US wont b happy..simple.SAns being held hostage,1,0,2021-06-22 12:39:20
"If you had AstraZeneca for your first dose you can safely take AstraZeneca, Moderna or Pfizer for your second. All vaccines provide strong protection against #COVID19 and its variants. https://t.co/oepZ8U6TTd https://t.co/DLxwA0kzw8",2,0,2021-06-22 12:38:49
"RT @_VisionSupport: If you require information about the Oxford AstraZeneca or Pfizer vaccines in braille, large print or audio, please pho…",0,1,2021-06-22 12:38:31
"It's all good, no worries.
He, as a 50+ year old, had his PFIZER VACCINE on 21 February, 5 DAYS AFTER, AstraZeneca was approved for his age bracket.
So he's good to go &amp; bugger the rest of us. https://t.co/nbg4ICkpQ6",0,0,2021-06-22 12:37:31
"RT @DrRimmer: #Indonesia - 'The government has received 104.7m vaccine doses, including 94.5 million of Sinovac, 8.2 million of AstraZeneca…",0,3,2021-06-22 12:36:59
RT @canada_nice: @vankayak @LadyScorcher @thisisourshotca @conquercovid19 @AnitaOakville @RegionofHalton @HaltonHlthcare @PattyHajdu Going…,0,1,2021-06-22 12:36:33
@MinhazMerchant The 77.8% efficacy for Covaxin is a real shot in the arm. Contextualized the with the fact Covaxin is tested in India where Delta variant is dominant. Even Pfizer's vaccine is only 79% effective against the Delta variant. AstraZeneca is 60% effective against the Delta variant.,122,35,2021-06-22 12:34:49
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:34:11
"RT @DrEricDing: 9) in addition to J&amp;J, Pfizer, Moderna, Novavax has this special “double proline” splint enhancement for the spike protein…",0,72,2021-06-22 12:33:07
RT @DrEricDing: 2) “National Advisory Committee on Immunization (NACI) is now recommending that people who received a first dose of the Oxf…,0,243,2021-06-22 12:32:15
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:32:03
"Fancy a Covid jab? Here are all the free walk-in vaccine sites open in London THIS WEEK

Find your closest site! The full list across London and their eligibility --&gt; https://t.co/G5KaJy6fiB

#CovidVaccine #Vaccine #pfizer #AstraZeneca #LondonNews #London #seconddose #Covid19UK https://t.co/lnMa1We5ez",2,0,2021-06-22 12:31:55
"Fancy a Covid jab? Here are all the free walk-in vaccine sites open in London THIS WEEK

Find your closest site! The full list across London and their eligibility --&gt; https://t.co/U6kbrsnkhD

#CovidVaccine #Vaccine #pfizer #AstraZeneca #LondonNews #London #seconddose #Covid19UK",0,0,2021-06-22 12:31:43
"RT @DrEricDing: 9) in addition to J&amp;J, Pfizer, Moderna, Novavax has this special “double proline” splint enhancement for the spike protein…",0,72,2021-06-22 12:31:12
"RT @DrNighatArif: How affective are the covid vaccines against hospitalisation from Delta Variant?
Pfizer/BioNtech 96% -after 2 doses 
Oxfo…",0,25,2021-06-22 12:30:33
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:30:22
"RT @tonyocruz: Remember: 

Pfizer, approved by WHO, FDA
Moderna, approved by WHO, FDA
AstraZeneca, approved by WHO, FDA
Sinovac, approved b…",0,19085,2021-06-22 12:30:03
@DrEricDing Vaccinated with 2 doses and post 14 days ...with AstraZeneca vaccin or Pfizer or moderna?,0,0,2021-06-22 12:30:02
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:29:42
"RT @DOHgovph: ALL COVID-19 VACCINES WITH EMERGENCY USE AUTHORIZATION PREVENT HOSPITALIZATION AND DEATH!

COVID-19 vaccines with Philippine…",0,26,2021-06-22 12:29:32
"RT @DOHgovph: WANT TO GET ADDED PROTECTION FROM SEVERE COVID-19 AND DEATH?

Vaccines with FDA Emergency Use Authorization can do that!

Pro…",0,252,2021-06-22 12:29:26
"#Indonesia - 'The government has received 104.7m vaccine doses, including 94.5 million of Sinovac, 8.2 million of AstraZeneca, and 2 million of Sinopharm. It expects to receive about 50m Pfizer doses in the coming months, followed by 50m Moderna doses'. https://t.co/WmFDaIM8OF",1,3,2021-06-22 12:28:54
"RT @munza14: There could be more rapid spread, as Delta is 50% more transmissible than Alpha. Delta causes more severe disease &amp; deaths tha…",0,2,2021-06-22 12:28:48
"RT @bujibabiera: Making people fall in line for 8 to 12 hours just to get a vaccine—regardless if it’s Sinovac, AstraZeneca, Sputnik or Pfi…",0,801,2021-06-22 12:28:04
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:27:20
"RT @DrEricDing: 9) in addition to J&amp;J, Pfizer, Moderna, Novavax has this special “double proline” splint enhancement for the spike protein…",0,72,2021-06-22 12:27:17
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:27:08
"@whodatwhy @VaxHuntersCan @AnitaOakville Yes , even if you got AstraZeneca except now there is a shortage of Pfizer for a couple of days so you will likely get moderna",1,0,2021-06-22 12:26:00
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:25:44
RT @MissNicoletta: @DrEricDing I am glad we never used AstraZeneca in the U.S. given its lower effectiveness against the Delta variant. It…,0,1,2021-06-22 12:25:40
RT @StJohnsPSDerry: .@OLTHLC will be holding a Vaccination drop-in clinic in OldLibraryTrust on Wed 23rd June 11am to 7pm.  AstraZeneca Vac…,0,14,2021-06-22 12:25:05
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:24:02
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:23:27
RT @SenKatyG: Yesterday @richardmcolbeck told the Senate he would table documents relating to each state and territory's expected allocatio…,0,329,2021-06-22 12:23:05
RT @DrEricDing: 9) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if diff…,0,110,2021-06-22 12:21:29
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:21:01
"RT @DrEricDing: 8) Thus, J&amp;J is unique. It doesn’t quite fit in with adenovirus vector AstraZeneca due to double-proline difference, and it…",0,122,2021-06-22 12:20:48
"RT @DrEricDing: 7) The reason we don’t know about J&amp;J is that unlike AstraZeneca, J&amp;J is an enhanced spike vaccine with a “double proline”…",0,223,2021-06-22 12:20:31
"@vietnamenglish 🇺🇸 is donating at least 20 million doses of Covid vaccines produced by Pfizer-BioNTech, Moderna and Johnson &amp; Johnson as well as ****60 million doses of AstraZeneca's vaccines, which has NOT yet been authorized for use in the USA.****

Donating a vaccine you don't trust? 
🤔🤷🏼‍♂️",0,0,2021-06-22 12:20:25
"RT @DrEricDing: 8) Thus, J&amp;J is unique. It doesn’t quite fit in with adenovirus vector AstraZeneca due to double-proline difference, and it…",0,122,2021-06-22 12:20:23
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:19:58
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:19:23
"RT @nilikm: Dear Canadians, we have Moderna. That is awesome! Go get your second dose of #CovidVaccine. Please do not delay; take the safe,…",0,134,2021-06-22 12:19:15
"https://t.co/T2VzFswt5U Dê Like
219 | Top 10 By Pipeline Size - Pharma Companies
✔ Brazil SFE Company®

@Novartis
@Takeda
@Johnson&amp;Johnson
@AstraZeneca
@Sanofi
@Roche
@GSK
@Merck
@Pfizer
@EliLilly https://t.co/8RNJSuqc0E",0,0,2021-06-22 12:15:14
RT @NikWells5: @OpenUpBritain @AstraZeneca @hibbsy1973 Does she even know what vaccine she received? This alone is reportable so I have inc…,0,4,2021-06-22 12:15:13
"RT @BackstromMicke: LEAK: Pfizer Jab Deadlier Than AstraZeneca Across Europe (RT)
https://t.co/InGIf01aoG https://t.co/GhNfIQkmE4",0,32,2021-06-22 12:15:12
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:15:11
RT @DrEricDing: 2) “National Advisory Committee on Immunization (NACI) is now recommending that people who received a first dose of the Oxf…,0,243,2021-06-22 12:15:05
"RT @DrEricDing: 9) in addition to J&amp;J, Pfizer, Moderna, Novavax has this special “double proline” splint enhancement for the spike protein…",0,72,2021-06-22 12:14:37
"RT @lbbdcouncil: NO APPOINTMENT NEEDED! Get your COVID jab this Sun 27 June 10am - 4pm @ Broadway Theatre, Barking. Open to anyone 18+ for…",0,28,2021-06-22 12:14:11
"@SPahulja @placacporeza However for the Delta variant this protection was lower, with one dose of the Pfizer/BioNTech jab offering about 36% protection against symptomatic disease. For one dose of the Oxford/AstraZeneca vaccine this figure was about 30%.

https://t.co/4kAfNjg4SD",1,0,2021-06-22 12:14:05
"@boris1345 In initial deals with the U.S. government, Pfizer and BioNTech's vaccine costs $19.50 per dose, compared with $15 for Moderna's shot, $16 for Novavax's program, $10 for Johnson &amp; Johnson's vaccine and $4 for AstraZeneca's.",1,0,2021-06-22 12:13:20
@DiamondJimLowe Got my second shot on Saturday I’m all up now till they say a third shot or an annual shot is needed.   Got Pfizer for second as AstraZeneca was my first shot,1,0,2021-06-22 12:13:05
"@marmadukejinks9 @StatistaCharts @ONS @pfizer @AstraZeneca Only if by ""prevent"" you mean ""100% guarantee will not get""

Because we know, based on data from Israel, that Pfizer after 2 doses vs the Alpha or base strain reduces the number of people who got infected (at all - not just got sick) by 90%+

See: https://t.co/GRjJl3nqav",0,0,2021-06-22 12:12:32
"RT @DrEricDing: 8) Thus, J&amp;J is unique. It doesn’t quite fit in with adenovirus vector AstraZeneca due to double-proline difference, and it…",0,122,2021-06-22 12:12:15
"RT @DrEricDing: 7) The reason we don’t know about J&amp;J is that unlike AstraZeneca, J&amp;J is an enhanced spike vaccine with a “double proline”…",0,223,2021-06-22 12:12:08
"'...vaccine. Evidence continues to suggest a first dose of the AstraZeneca vaccine followed by a second dose of the Pfizer-BioNTech mRNA vaccine has a good safety profile.'

EVIDENCE from overseas counters NIACs no-evidence assertion 2 AZs OK.

Give 60s Cohort a choice 4 2nd vax!",1,0,2021-06-22 12:11:53
"'Emerging evidence from studies in Germany suggests a potentially better immune response, including against variants of concern, when a 1st dose of the AstraZeneca vaccine is followed by a 2nd dose of the Pfizer-BioNTech mRNA vaccine, compared to 2 doses of the AstraZeneca...

/3",1,0,2021-06-22 12:11:52
"@CMOIreland @HSELive 

Canada's National Advisory Committee on Immunization recommends an mRNA COVID-19 vaccine (Pfizer or Moderna) as the second dose for individuals who received a first dose of the AstraZeneca.

https://t.co/fKCW6d7xYc

/2",1,0,2021-06-22 12:11:51
I live in #Guelph and got #AstraZeneca as my 1st dose &amp; #Moderna from @WDGPublicHealth yesterday. The screeners told everyone in line that it would be Moderna and people whose first dose was Pfizer didn’t walk away! Everyone was just happy to be there! #doublevaxxed @breakfasttv,86,0,2021-06-22 12:10:37
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:10:34
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:10:31
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:10:27
RT @DrEricDing: 9) Vaccine effectiveness against #DeltaVariant according to @PHE_uk — averaging AstraZeneca &amp; Pfizer together (even if diff…,0,110,2021-06-22 12:09:44
"RT @DrEricDing: 8) Thus, J&amp;J is unique. It doesn’t quite fit in with adenovirus vector AstraZeneca due to double-proline difference, and it…",0,122,2021-06-22 12:09:24
"RT @DrEricDing: 7) The reason we don’t know about J&amp;J is that unlike AstraZeneca, J&amp;J is an enhanced spike vaccine with a “double proline”…",0,223,2021-06-22 12:09:16
"Efforts to silence former US Pres Donald Trump on his knowledge, former Canadian pm Stephen Harper and former Israel pm Benjamin Netanyahu incited terror. Toronto, US State Dept, US Intelligence, UK, EU, BC, mix &amp; match, AstraZeneca, UK, Pfizer EU, China, Ford, FBI, DOJ, Peel, https://t.co/jjp3Rub7b1",0,0,2021-06-22 12:08:11
RT @SenKatyG: Yesterday @richardmcolbeck told the Senate he would table documents relating to each state and territory's expected allocatio…,0,329,2021-06-22 12:08:09
"NO APPOINTMENT NEEDED! Get your COVID jab this Sun 27 June 10am - 4pm @ Broadway Theatre, Barking. Open to anyone 18+ for 1st or 2nd Pfizer &amp; 2nd AstraZeneca jabs. You don't need proof of address, immigration status, or NHS number, just proof of age (driving licence/passport). https://t.co/FrpeYvk0ZB",26,28,2021-06-22 12:08:09
"""The Federal Government has been accused of playing a mates game after it was revealed that former senior Liberal staffer Kieran Schneemann was the head of government affairs (read:lobbying) at AstraZeneca Australia."" https://t.co/G7ZHeshnYj",0,0,2021-06-22 12:07:39
"RT @InfoPEI: If you got either Pfizer or Moderna for 1st COVID vaccine, you should get same for 2nd dose. If not available, it's OK to get…",0,4,2021-06-22 12:06:37
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:06:14
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:05:46
RT @DrEricDing: 2) “National Advisory Committee on Immunization (NACI) is now recommending that people who received a first dose of the Oxf…,0,243,2021-06-22 12:04:12
"#DeltaVariant 
Don’t let our guard down!😷

PS: 2/3 of vaccinated people in England received AstraZeneca which effectiveness after the second doses is much lower than RNA ones (ie: Pfizer) https://t.co/atKWXMuMIP",0,0,2021-06-22 12:03:51
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:03:32
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:02:59
RT @SenKatyG: Yesterday @richardmcolbeck told the Senate he would table documents relating to each state and territory's expected allocatio…,0,329,2021-06-22 12:02:46
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 12:00:34
"@WHOPakistan @SMQureshiPTI Pakistan need more Pfizer ,AstraZeneca vaccines.Mostly countries don’t accept Chinese vaccine and Pakistani are unable to travel for work .",0,0,2021-06-22 11:59:39
"@mortgagejake @VLAlexander Go to Buffalo and get any extra vaxx you want 

After July 2nd when you walk back you don't even have to quarantine if you are already 2nd dosed here 

All of us who got 2 doses of AstraZeneca will have to get Pfizer or Moderna or J&amp;J because USA doesn't accept AZ to go maskless",2,0,2021-06-22 11:59:25
"RT @GAZZZ73: @J9bsbb @BBCWorld That’s worrying, considering that the Pfizer vaccine has caused over twice as many deaths to allergic reacti…",0,1,2021-06-22 11:59:10
""" FULLY VACCINATED "" is becoming the most cruellest joke of this century  !!

@doctorsoumya @DrTedros @Nature @TheLancet @MoHFW_INDIA @wbdhfw @PHE_uk @AP @Reuters @AFP @BBCWorld 

@BharatBiotech @AstraZeneca @pfizer @moderna_tx @sputnikvaccine @Novavax @RachesElla @adarpoonawalla https://t.co/Ls9Vb15PJ2",0,0,2021-06-22 11:58:16
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 11:58:06
""" FULLY VACCINATED "" is becoming the most cruellest joke of this century  !!

@doctorsoumya @DrTedros @Nature @TheLancet @MoHFW_INDIA @wbdhfw @PHE_uk @AP @Reuters @AFP @BBCWorld 

@BharatBiotech @AstraZeneca @pfizer @moderna_tx @sputnikvaccine @Novavax @RachesElla @adarpoonawalla https://t.co/EIneXsk4vz",0,0,2021-06-22 11:57:59
RT @StJohnsPSDerry: .@OLTHLC will be holding a Vaccination drop-in clinic in OldLibraryTrust on Wed 23rd June 11am to 7pm.  AstraZeneca Vac…,0,14,2021-06-22 11:57:05
"RT @RajeevMatta: World of inequality. Another example.

The Pfizer, Johnson &amp; Johnson, and Moderna vaccines can get you into the first-ever…",0,12,2021-06-22 11:56:49
RT @ThaiEnquirer: A new national target has been set by the government with the aim of securing 100 million doses in 2021 and 50 million do…,0,45,2021-06-22 11:56:36
"RT @SharePickers: Vaccines are highly effective against hospitalisation from Delta variant

Pfizer-BioNTech vaccine is 96% effective agains…",0,2,2021-06-22 11:55:51
"@mrhuwmorgan Hi Huw, thanks for your message. Yes we can confirm it's Pfizer as the booking system wouldn't allow for an 18 year old to book an AstraZeneca vaccine. 👍",1,0,2021-06-22 11:55:44
RT @SenKatyG: Yesterday @richardmcolbeck told the Senate he would table documents relating to each state and territory's expected allocatio…,0,329,2021-06-22 11:55:26
"If you require information about the Oxford AstraZeneca or Pfizer vaccines in braille, large print or audio, please phone the accessibility line on 01372 371450. There may be an answerphone operating during periods of high demand. #AccessibleInformation #VisionSupport https://t.co/t1dBtPtV3y",0,1,2021-06-22 11:55:02
"@beth_nov @ProudGrannyCdn @harriedwife @CBC @CTV “Early data from studies in Europe suggests that mixing doses of COVID-19 vaccines is safe and effective. Last week, NACI shifted its guidance, saying mRNA COVID-19 vaccines like Pfizer and Moderna are the preferred second doses for those who took AstraZeneca as their first.”",1,0,2021-06-22 11:54:50
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 11:54:41
RT @DrEricDing: 2) “National Advisory Committee on Immunization (NACI) is now recommending that people who received a first dose of the Oxf…,0,243,2021-06-22 11:52:26
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 11:51:32
@RichardfromSyd1 @StatistaCharts @ONS @pfizer @AstraZeneca Then we'll have to disagree. My point has been that getting vaccinated doesn't prevent you from getting the virus. By having the vaccination you will get a lower response to it.,0,0,2021-06-22 11:50:29
"RT @WaytowichNeil: That is simply not true. Canada signed the first 2 agreements with Moderna and Pfizer, announced in August 2020, followe…",0,52,2021-06-22 11:49:01
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 11:48:17
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 11:48:17
@NikWells5 @OpenUpBritain @AstraZeneca @hibbsy1973 @MHRAgovuk @pfizer @moderna_tx @ASTRAZENECAUK @JanssenUK You really haven’t been paying attention.,1,0,2021-06-22 11:48:17
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 11:48:03
RT @gynec: Two doses of either the Pfizer or AstraZeneca vaccine still protect people from getting very ill,0,2,2021-06-22 11:47:29
"RT @an_leavy: As at yesterday, approximately 40,000 people were booked in for their first dose of Pfizer this week, approximately 51,000 fo…",0,1,2021-06-22 11:47:09
"RT @DrEricDing: 8) Thus, J&amp;J is unique. It doesn’t quite fit in with adenovirus vector AstraZeneca due to double-proline difference, and it…",0,122,2021-06-22 11:46:27
"RT @bujibabiera: Making people fall in line for 8 to 12 hours just to get a vaccine—regardless if it’s Sinovac, AstraZeneca, Sputnik or Pfi…",0,801,2021-06-22 11:46:18
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 11:45:29
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 11:45:08
"@Peter_Fitz @SimonChapman6 Will be getting the Pfizer shortly, and unlike the Astrazeneca  it’s only a two or three week wait for the second jab",0,0,2021-06-22 11:45:06
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 11:43:39
"@DrEricDing Dr. Eric, your relentless pursuit to compare vaccines based on various self determined benchmarks &amp; cherry-picked data is slightly concerning.

Your claims are far off from studies based on real-world data.

https://t.co/3d7zYKjpbG",1,0,2021-06-22 11:43:18
RT @SenKatyG: Yesterday @richardmcolbeck told the Senate he would table documents relating to each state and territory's expected allocatio…,0,329,2021-06-22 11:43:18
"@J9bsbb @BBCWorld That’s worrying, considering that the Pfizer vaccine has caused over twice as many deaths to allergic reactions than blood clots have from AstraZeneca. You have a 0.03% chance of blood clots with AZ. Womens contraceptive pill is 100x more likely to cause blood clots. Covid is 16%",5,1,2021-06-22 11:43:02
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 11:42:44
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 11:42:02
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 11:41:48
RT @DrEricDing: Switching vaccines—the 2nd dose of AstraZeneca vaccine is no longer recommended in Canada 🇨🇦. The mRNA Pfizer or Moderna no…,0,1506,2021-06-22 11:41:36
RT @DrEricDing: @iamraleighgal 88% 2 dose Pfizer efficacy in England. 83% in Scotland. But 60% 2 dose AstraZeneca against #DeltaVariant. UK…,0,21,2021-06-22 11:41:24
RT @NikWells5: @OpenUpBritain @AstraZeneca @hibbsy1973 Does she even know what vaccine she received? This alone is reportable so I have inc…,0,4,2021-06-22 11:40:45
